id,customer_email,film_title,rental_date,return_date,staff_id,status
111,COLLEEN.BURTON@email.com,SNATCH SLIPPER,2005-05-25T17:45:19.000Z,2005-05-28T16:18:19.000Z,1,borrowed
120,BRUCE.SCHWARZ@email.com,AIRPORT POLLOCK,2005-05-25T18:37:47.000Z,2005-06-01T22:29:47.000Z,2,returned
132,ZACHARY.HITE@email.com,ROCKETEER MOTHER,2005-05-25T20:46:54.000Z,2005-05-31T20:02:54.000Z,1,returned
156,WARREN.SHERROD@email.com,PULP BEVERLY,2005-05-26T00:19:05.000Z,2005-05-27T22:43:05.000Z,1,returned
159,RAFAEL.ABNEY@email.com,SAGEBRUSH CLUELESS,2005-05-26T00:34:28.000Z,2005-05-29T03:00:28.000Z,1,lost
169,BOBBY.BOUDREAU@email.com,GRIT CLOCKWORK,2005-05-26T02:09:30.000Z,2005-05-27T00:37:30.000Z,2,delayed
188,LYDIA.BURKE@email.com,ROAD ROXANNE,2005-05-26T04:47:12.000Z,2005-05-26T22:48:12.000Z,1,delayed
230,JEAN.BELL@email.com,DOOM DANCING,2005-05-26T10:31:50.000Z,2005-05-30T14:22:50.000Z,1,borrowed
241,COURTNEY.DAY@email.com,WESTWARD SEABISCUIT,2005-05-26T11:49:01.000Z,2005-05-28T10:43:01.000Z,2,lost
242,KRISTIN.JOHNSTON@email.com,IMPACT ALADDIN,2005-05-26T12:05:08.000Z,2005-06-02T14:26:08.000Z,1,delayed
252,BRITTANY.RILEY@email.com,EAGLES PANKY,2005-05-26T13:39:53.000Z,2005-06-02T13:48:53.000Z,1,delayed
266,HILDA.HOPKINS@email.com,RESURRECTION SILVERADO,2005-05-26T15:08:05.000Z,2005-05-27T09:55:05.000Z,2,returned
267,TRAVIS.ESTEP@email.com,EARLY HOME,2005-05-26T15:16:21.000Z,2005-05-30T15:53:21.000Z,2,returned
275,PAULINE.HENRY@email.com,GRAFFITI LOVE,2005-05-26T16:09:53.000Z,2005-06-04T21:35:53.000Z,1,lost
282,JENNY.CASTRO@email.com,WIZARD COLDBLOODED,2005-05-26T17:56:26.000Z,2005-06-01T15:32:26.000Z,2,returned
327,DAWN.SULLIVAN@email.com,MODEL FISH,2005-05-27T00:18:57.000Z,2005-06-04T03:06:57.000Z,1,lost
335,SANDRA.MARTIN@email.com,FEUD FROGMEN,2005-05-27T02:07:10.000Z,2005-06-04T23:15:10.000Z,2,lost
339,ELMER.NOE@email.com,LOCK REAR,2005-05-27T02:47:18.000Z,2005-06-04T04:46:18.000Z,2,returned
342,MATHEW.BOLIN@email.com,TALENTED HOMICIDE,2005-05-27T03:11:04.000Z,2005-05-29T00:28:04.000Z,2,borrowed
370,LAURA.RODRIGUEZ@email.com,ROBBERS JOON,2005-05-27T06:49:43.000Z,2005-06-05T05:39:43.000Z,2,delayed
393,VICKIE.BREWER@email.com,ANYTHING SAVANNAH,2005-05-27T10:18:25.000Z,2005-05-28T06:10:25.000Z,2,borrowed
394,NAOMI.JENNINGS@email.com,HEAVYWEIGHTS BEAST,2005-05-27T10:26:11.000Z,2005-06-03T15:44:11.000Z,2,borrowed
437,ADRIAN.CLARY@email.com,HALF OUTFIELD,2005-05-27T16:47:22.000Z,2005-06-05T13:22:22.000Z,2,delayed
458,JAIME.NETTLES@email.com,ROBBERY BRIGHT,2005-05-27T18:58:36.000Z,2005-06-05T23:51:36.000Z,1,delayed
468,PEGGY.MYERS@email.com,MISSION ZOOLANDER,2005-05-27T20:13:10.000Z,2005-06-04T14:26:10.000Z,2,borrowed
477,GERALDINE.PERKINS@email.com,LOSE INCH,2005-05-27T21:33:33.000Z,2005-06-02T17:35:33.000Z,2,lost
3,MANUEL.MURRELL@email.com,GRADUATE LORD,2005-05-24T22:03:39.000Z,2005-06-01T21:12:39.000Z,1,delayed
7,CASSANDRA.WALTERS@email.com,SWARM GOLD,2005-05-24T22:11:53.000Z,2005-05-29T19:34:53.000Z,2,returned
21,CRAIG.MORRELL@email.com,APACHE DIVINE,2005-05-25T00:59:46.000Z,2005-05-26T00:01:46.000Z,2,lost
38,MICHAEL.SILVERMAN@email.com,MANCHURIAN CURTAIN,2005-05-25T03:47:44.000Z,2005-05-31T23:58:44.000Z,1,returned
40,MARVIN.YEE@email.com,MINDS TRUMAN,2005-05-25T04:09:04.000Z,2005-05-27T22:12:04.000Z,1,delayed
41,YVONNE.WATKINS@email.com,GRIT CLOCKWORK,2005-05-25T04:12:29.000Z,2005-06-01T23:28:29.000Z,1,returned
48,JENNY.CASTRO@email.com,GUN BONNIE,2005-05-25T05:20:46.000Z,2005-06-02T04:42:46.000Z,1,returned
51,MABEL.HOLLAND@email.com,ELF MURDER,2005-05-25T05:49:10.000Z,2005-05-26T05:42:10.000Z,1,delayed
61,JO.FOWLER@email.com,TRUMAN CRAZY,2005-05-25T08:01:57.000Z,2005-06-02T06:22:57.000Z,2,returned
70,BEVERLY.BROOKS@email.com,INVASION CYCLONE,2005-05-25T09:15:23.000Z,2005-05-27T04:56:23.000Z,2,borrowed
72,ANN.EVANS@email.com,JUGGLER HARDLY,2005-05-25T09:52:13.000Z,2005-05-28T04:52:13.000Z,2,borrowed
102,DOUGLAS.GRAF@email.com,BLOOD ARGONAUTS,2005-05-25T16:22:10.000Z,2005-05-31T18:47:10.000Z,1,borrowed
119,ALICE.STEWART@email.com,FALCON VOLUME,2005-05-25T18:37:02.000Z,2005-05-29T22:51:02.000Z,2,delayed
146,DON.BONE@email.com,FIDELITY DEVIL,2005-05-25T23:07:11.000Z,2005-06-03T23:20:11.000Z,2,delayed
151,BETTY.WHITE@email.com,OUTBREAK DIVINE,2005-05-25T23:37:28.000Z,2005-05-30T05:28:28.000Z,1,delayed
157,HENRY.BILLINGSLEY@email.com,CRUSADE HONEY,2005-05-26T00:25:21.000Z,2005-05-26T20:17:21.000Z,2,delayed
181,SERGIO.STANFIELD@email.com,LOLA AGENT,2005-05-26T03:47:06.000Z,2005-05-29T05:34:06.000Z,2,returned
189,STELLA.MORENO@email.com,DEEP CRUSADE,2005-05-26T05:01:41.000Z,2005-05-27T05:11:41.000Z,1,lost
195,BOB.PFEIFFER@email.com,CALENDAR GUNFIGHT,2005-05-26T05:52:36.000Z,2005-05-31T01:47:36.000Z,2,borrowed
210,CLARENCE.GAMEZ@email.com,HALF OUTFIELD,2005-05-26T07:14:15.000Z,2005-05-27T11:12:15.000Z,2,borrowed
222,LOUISE.JENKINS@email.com,MOURNING PURPLE,2005-05-26T09:14:38.000Z,2005-05-31T07:36:38.000Z,2,lost
248,JULIO.NOLAND@email.com,HIGHBALL POTTER,2005-05-26T13:07:58.000Z,2005-05-31T13:03:58.000Z,2,returned
262,MARCIA.DEAN@email.com,UPRISING UPTOWN,2005-05-26T14:46:56.000Z,2005-05-28T14:49:56.000Z,2,returned
273,KATIE.ELLIOTT@email.com,GANGS PRIDE,2005-05-26T15:29:36.000Z,2005-05-29T17:49:36.000Z,2,borrowed
281,ANDY.VANHORN@email.com,EARRING INSTINCT,2005-05-26T17:49:35.000Z,2005-05-27T17:11:35.000Z,2,borrowed
292,ANDRE.RAPP@email.com,UPRISING UPTOWN,2005-05-26T19:22:12.000Z,2005-06-04T23:58:12.000Z,1,delayed
299,MIGUEL.BETANCOURT@email.com,WANDA CHAMBER,2005-05-26T19:55:36.000Z,2005-05-27T23:25:36.000Z,2,lost
311,VICKI.FIELDS@email.com,NETWORK PEAK,2005-05-26T21:51:37.000Z,2005-05-31T23:02:37.000Z,1,returned
320,PATRICIA.JOHNSON@email.com,DOORS PRESIDENT,2005-05-26T23:09:24.000Z,2005-05-28T03:30:24.000Z,2,borrowed
340,TONYA.CHAPMAN@email.com,DARKO DORADO,2005-05-27T02:55:25.000Z,2005-06-04T06:57:25.000Z,2,lost
348,JORGE.OLIVARES@email.com,HANGING DEEP,2005-05-27T03:50:56.000Z,2005-06-01T03:43:56.000Z,1,borrowed
358,CRYSTAL.FORD@email.com,HOBBIT ALIEN,2005-05-27T05:43:59.000Z,2005-05-29T10:28:59.000Z,2,delayed
386,EDNA.WEST@email.com,ENGLISH BULWORTH,2005-05-27T09:26:31.000Z,2005-05-30T07:32:31.000Z,1,delayed
390,ANN.EVANS@email.com,SOUTH WAIT,2005-05-27T10:02:26.000Z,2005-06-02T15:09:26.000Z,2,delayed
449,BERNICE.WILLIS@email.com,LUCKY FLYING,2005-05-27T18:13:15.000Z,2005-06-04T00:08:15.000Z,2,delayed
454,ISAAC.OGLESBY@email.com,SCALAWAG DUCK,2005-05-27T18:31:36.000Z,2005-05-30T14:46:36.000Z,1,returned
460,MARLENE.WELCH@email.com,UNCUT SUICIDES,2005-05-27T19:02:03.000Z,2005-05-28T15:14:03.000Z,1,delayed
482,KELLY.KNOTT@email.com,TRAP GUYS,2005-05-27T21:53:02.000Z,2005-06-01T21:53:02.000Z,2,returned
498,BECKY.MILES@email.com,BROTHERHOOD BLANKET,2005-05-28T00:01:21.000Z,2005-05-30T20:20:21.000Z,2,delayed
14,THEODORE.CULP@email.com,MONTEREY LABYRINTH,2005-05-24T23:31:15.000Z,2005-05-26T01:56:15.000Z,1,returned
64,HARRY.ARCE@email.com,ALLEY EVOLUTION,2005-05-25T08:21:29.000Z,2005-06-03T10:31:29.000Z,1,delayed
106,ALMA.AUSTIN@email.com,SHOW LORD,2005-05-25T17:18:19.000Z,2005-06-03T23:01:19.000Z,2,borrowed
126,ALEXANDER.FENNELL@email.com,HYDE DOCTOR,2005-05-25T20:07:59.000Z,2005-05-28T17:51:59.000Z,1,borrowed
131,TIMOTHY.BUNN@email.com,CONNECTICUT TRAMP,2005-05-25T20:42:46.000Z,2005-05-30T22:25:46.000Z,2,borrowed
138,KIRK.STCLAIR@email.com,TOURIST PELICAN,2005-05-25T21:48:22.000Z,2005-05-29T19:21:22.000Z,2,borrowed
178,ALMA.AUSTIN@email.com,FLYING HOOK,2005-05-26T03:21:46.000Z,2005-06-04T06:09:46.000Z,2,returned
224,BRIAN.WYMAN@email.com,VAMPIRE WHALE,2005-05-26T09:18:27.000Z,2005-06-04T05:59:27.000Z,1,delayed
258,BRETT.CORNWELL@email.com,SEABISCUIT PUNK,2005-05-26T14:28:14.000Z,2005-05-30T17:38:14.000Z,2,returned
271,TINA.SIMMONS@email.com,LIES TREATMENT,2005-05-26T15:22:01.000Z,2005-06-03T16:30:01.000Z,2,delayed
289,ANDREA.HENDERSON@email.com,LOUISIANA HARRY,2005-05-26T19:01:09.000Z,2005-05-28T14:09:09.000Z,1,returned
307,AARON.SELBY@email.com,DORADO NOTTING,2005-05-26T20:48:13.000Z,2005-06-04T21:24:13.000Z,1,returned
356,VICTOR.BARKLEY@email.com,NORTHWEST POLISH,2005-05-27T05:32:30.000Z,2005-05-30T05:24:30.000Z,2,returned
376,LONNIE.TIRADO@email.com,PULP BEVERLY,2005-05-27T07:58:15.000Z,2005-06-02T03:48:15.000Z,1,lost
384,BILLY.POULIN@email.com,DADDY PITTSBURGH,2005-05-27T09:18:20.000Z,2005-06-02T08:21:20.000Z,2,borrowed
389,REGINALD.KINDER@email.com,CINCINATTI WHISPERER,2005-05-27T09:45:41.000Z,2005-06-05T05:22:41.000Z,2,borrowed
396,ROSA.REYNOLDS@email.com,DETECTIVE VISION,2005-05-27T10:47:04.000Z,2005-05-29T09:14:04.000Z,1,delayed
427,BOBBIE.CRAIG@email.com,GOLDFINGER SENSIBILITY,2005-05-27T15:10:04.000Z,2005-06-05T12:22:04.000Z,2,returned
456,TINA.SIMMONS@email.com,GORGEOUS BINGO,2005-05-27T18:50:06.000Z,2005-06-02T21:14:06.000Z,1,delayed
494,JUDITH.COX@email.com,HARRY IDAHO,2005-05-27T23:39:31.000Z,2005-06-02T18:35:31.000Z,1,borrowed
18,RUTH.MARTINEZ@email.com,ROMAN PUNK,2005-05-25T00:10:47.000Z,2005-05-31T05:35:47.000Z,2,delayed
24,JUAN.FRALEY@email.com,REDS POCUS,2005-05-25T01:53:02.000Z,2005-05-27T00:15:02.000Z,1,lost
30,RAY.HOULE@email.com,SONG HEDWIG,2005-05-25T03:01:32.000Z,2005-05-30T02:12:32.000Z,1,delayed
37,JAVIER.ELROD@email.com,BORROWERS BEDAZZLED,2005-05-25T03:44:31.000Z,2005-05-29T00:03:31.000Z,1,lost
49,GENE.SANBORN@email.com,PACIFIC AMISTAD,2005-05-25T05:39:35.000Z,2005-05-30T09:12:35.000Z,2,delayed
74,JENNIE.TERRY@email.com,GREEDY ROOTS,2005-05-25T10:09:48.000Z,2005-05-26T11:23:48.000Z,2,lost
80,GEORGE.LINTON@email.com,MADIGAN DORADO,2005-05-25T11:12:07.000Z,2005-05-31T16:46:07.000Z,2,returned
81,VELMA.LUCAS@email.com,METROPOLIS COMA,2005-05-25T11:15:19.000Z,2005-06-02T13:08:19.000Z,2,lost
103,ERNEST.STEPP@email.com,ROBBERS JOON,2005-05-25T16:30:42.000Z,2005-06-03T21:36:42.000Z,1,lost
109,ANGEL.BARCLAY@email.com,DISCIPLE MOTHER,2005-05-25T17:40:20.000Z,2005-05-29T19:39:20.000Z,2,borrowed
144,KEITH.RICO@email.com,GONE TROUBLE,2005-05-25T22:49:56.000Z,2005-06-01T20:41:56.000Z,2,lost
155,CLAYTON.BARBEE@email.com,BEHAVIOR RUNAWAY,2005-05-26T00:15:05.000Z,2005-05-31T23:03:05.000Z,1,lost
182,TANYA.GILBERT@email.com,WASH HEAVENLY,2005-05-26T03:49:17.000Z,2005-06-01T04:43:17.000Z,2,lost
199,KATHY.JAMES@email.com,INSIDER ARIZONA,2005-05-26T06:11:58.000Z,2005-05-28T08:06:58.000Z,1,returned
215,SUE.PETERS@email.com,CHRISTMAS MOONSHINE,2005-05-26T08:02:47.000Z,2005-05-28T08:45:47.000Z,2,lost
233,JAMIE.WAUGH@email.com,CLERKS ANGELS,2005-05-26T10:43:44.000Z,2005-05-28T16:28:44.000Z,2,lost
237,FERNANDO.CHURCHILL@email.com,BANGER PINOCCHIO,2005-05-26T11:15:13.000Z,2005-05-29T17:10:13.000Z,1,borrowed
244,MARSHA.DOUGLAS@email.com,DIRTY ACE,2005-05-26T12:40:40.000Z,2005-05-31T10:58:40.000Z,1,lost
250,MATHEW.BOLIN@email.com,BLINDNESS GUN,2005-05-26T13:30:24.000Z,2005-05-27T07:50:24.000Z,1,borrowed
285,LAUREN.HUDSON@email.com,MADNESS ATTACKS,2005-05-26T18:41:40.000Z,2005-05-31T15:58:40.000Z,2,delayed
309,VICKIE.BREWER@email.com,HOLOCAUST HIGHBALL,2005-05-26T21:38:10.000Z,2005-06-02T02:10:10.000Z,2,lost
325,OSCAR.AQUINO@email.com,MAIDEN HOME,2005-05-27T00:09:55.000Z,2005-05-31T06:01:55.000Z,2,returned
329,GEORGIA.JACOBS@email.com,MISSION ZOOLANDER,2005-05-27T00:57:14.000Z,2005-05-31T03:19:14.000Z,2,borrowed
374,JERRY.JORDON@email.com,WEDDING APOLLO,2005-05-27T07:26:30.000Z,2005-06-05T06:13:30.000Z,1,returned
397,CODY.NOLEN@email.com,TROJAN TOMORROW,2005-05-27T11:29:02.000Z,2005-05-28T16:36:02.000Z,2,returned
407,MARIE.TURNER@email.com,DOLLS RAGE,2005-05-27T12:57:38.000Z,2005-05-31T17:23:38.000Z,1,lost
423,SONIA.GREGORY@email.com,GUN BONNIE,2005-05-27T14:32:57.000Z,2005-06-02T18:03:57.000Z,1,returned
457,JOHN.FARNSWORTH@email.com,LEGEND JEDI,2005-05-27T18:52:29.000Z,2005-06-02T16:17:29.000Z,2,lost
463,MICHELLE.CLARK@email.com,CONTACT ANONYMOUS,2005-05-27T19:11:47.000Z,2005-06-04T20:18:47.000Z,1,returned
481,MICHEAL.FORMAN@email.com,ALIEN CENTER,2005-05-27T21:49:27.000Z,2005-05-30T16:46:27.000Z,2,delayed
492,ALLISON.STANLEY@email.com,HOTEL HAPPINESS,2005-05-27T23:24:58.000Z,2005-05-28T21:34:58.000Z,1,delayed
497,SHARON.ROBINSON@email.com,MILLION ACE,2005-05-27T23:54:39.000Z,2005-06-03T19:47:39.000Z,2,borrowed
17,ISAAC.OGLESBY@email.com,CONTACT ANONYMOUS,2005-05-25T00:06:36.000Z,2005-05-26T23:43:36.000Z,1,returned
25,PAMELA.BAKER@email.com,SUN CONFESSIONS,2005-05-25T02:21:20.000Z,2005-05-27T20:25:20.000Z,2,lost
59,MANUEL.MURRELL@email.com,OCTOBER SUBMARINE,2005-05-25T07:56:42.000Z,2005-06-01T08:52:42.000Z,1,borrowed
79,COURTNEY.DAY@email.com,RESERVOIR ADAPTATION,2005-05-25T11:11:07.000Z,2005-06-03T09:54:07.000Z,2,borrowed
85,VINCENT.RALSTON@email.com,BUCKET BROTHERHOOD,2005-05-25T12:05:34.000Z,2005-05-29T15:53:34.000Z,1,borrowed
115,JON.WILES@email.com,COAST RAINBOW,2005-05-25T18:13:25.000Z,2005-05-29T19:17:25.000Z,1,returned
136,NATHANIEL.ADAM@email.com,KISS GLORY,2005-05-25T21:02:30.000Z,2005-05-31T17:06:30.000Z,1,borrowed
152,EVELYN.MORGAN@email.com,MIDSUMMER GROUNDHOG,2005-05-25T23:41:10.000Z,2005-06-03T05:05:10.000Z,1,borrowed
161,RENEE.LANE@email.com,OUTBREAK DIVINE,2005-05-26T00:51:48.000Z,2005-05-27T04:42:48.000Z,1,borrowed
191,ALLEN.BUTTERFIELD@email.com,VOYAGE LEGALLY,2005-05-26T05:14:06.000Z,2005-05-28T04:33:06.000Z,1,returned
219,RICARDO.MEADOR@email.com,PHILADELPHIA WIFE,2005-05-26T08:41:45.000Z,2005-05-28T03:40:45.000Z,1,lost
227,ROBERT.BAUGHMAN@email.com,BACKLASH UNDEFEATED,2005-05-26T09:51:46.000Z,2005-05-30T06:24:46.000Z,1,lost
228,JOHNNIE.CHISHOLM@email.com,CALIFORNIA BIRDS,2005-05-26T09:54:28.000Z,2005-06-04T08:39:28.000Z,1,delayed
234,CASEY.MENA@email.com,EXCITEMENT EVE,2005-05-26T10:47:20.000Z,2005-06-03T09:39:20.000Z,2,delayed
240,GLADYS.HAMILTON@email.com,RULES HUMAN,2005-05-26T11:40:23.000Z,2005-06-04T06:22:23.000Z,1,borrowed
246,MARLENE.WELCH@email.com,NETWORK PEAK,2005-05-26T12:57:07.000Z,2005-05-29T09:12:07.000Z,2,borrowed
274,PAUL.TROUT@email.com,CHICKEN HELLFIGHTERS,2005-05-26T15:48:51.000Z,2005-06-03T17:17:51.000Z,1,borrowed
283,GLENDA.FRAZIER@email.com,SEA VIRGIN,2005-05-26T18:05:05.000Z,2005-05-31T18:19:05.000Z,1,borrowed
296,TIM.CARY@email.com,STONE FIRE,2005-05-26T19:35:19.000Z,2005-06-04T01:31:19.000Z,2,returned
304,CHRISTIAN.JUNG@email.com,GORGEOUS BINGO,2005-05-26T20:21:28.000Z,2005-06-01T23:05:28.000Z,1,lost
323,CLARA.SHAW@email.com,LEBOWSKI SOLDIERS,2005-05-26T23:49:27.000Z,2005-05-30T02:12:27.000Z,1,lost
337,RUTH.MARTINEZ@email.com,COAST RAINBOW,2005-05-27T02:22:30.000Z,2005-06-02T02:27:30.000Z,1,lost
344,MARCIA.DEAN@email.com,LABYRINTH LEAGUE,2005-05-27T03:30:22.000Z,2005-05-29T09:13:22.000Z,2,borrowed
351,KIM.CRUZ@email.com,ROCKY WAR,2005-05-27T04:39:03.000Z,2005-06-01T10:10:03.000Z,1,delayed
367,ALEXANDER.FENNELL@email.com,RUSH GOODFELLAS,2005-05-27T06:37:02.000Z,2005-05-30T04:43:02.000Z,2,returned
409,CHARLENE.ALVAREZ@email.com,SILENCE KANE,2005-05-27T13:10:58.000Z,2005-06-02T09:40:58.000Z,2,borrowed
416,DELORES.HANSEN@email.com,LESSON CLEOPATRA,2005-05-27T14:02:10.000Z,2005-05-29T09:34:10.000Z,2,returned
431,RAYMOND.MCWHORTER@email.com,WONDERFUL DROP,2005-05-27T15:31:05.000Z,2005-06-05T10:29:05.000Z,1,delayed
447,PAULINE.HENRY@email.com,STORY SIDE,2005-05-27T17:57:02.000Z,2005-06-05T17:38:02.000Z,1,delayed
470,NATHANIEL.ADAM@email.com,GATHERING CALENDAR,2005-05-27T20:17:08.000Z,2005-06-04T16:47:08.000Z,1,delayed
4,ANDREW.PURDY@email.com,LOVE SUICIDES,2005-05-24T22:04:41.000Z,2005-06-03T00:43:41.000Z,2,delayed
23,BARRY.LOVELACE@email.com,WHALE BIKINI,2005-05-25T01:40:21.000Z,2005-05-29T05:34:21.000Z,1,borrowed
32,JOY.GEORGE@email.com,STALLION SUNDANCE,2005-05-25T03:06:21.000Z,2005-05-25T22:55:21.000Z,1,returned
46,MARIA.MILLER@email.com,RIDGEMONT SUBMARINE,2005-05-25T05:04:08.000Z,2005-06-02T07:18:08.000Z,2,lost
47,VIRGINIA.GREEN@email.com,JAWS HARRY,2005-05-25T05:05:20.000Z,2005-05-30T02:04:20.000Z,1,delayed
62,CHAD.CARBONE@email.com,BEACH HEARTBREAKERS,2005-05-25T08:18:52.000Z,2005-05-30T09:55:52.000Z,1,returned
94,SUE.PETERS@email.com,GOLDFINGER SENSIBILITY,2005-05-25T15:03:42.000Z,2005-05-30T13:23:42.000Z,1,returned
99,MARIE.TURNER@email.com,CANDLES GRAPES,2005-05-25T15:50:20.000Z,2005-05-28T17:52:20.000Z,1,lost
110,RUTH.MARTINEZ@email.com,TITANS JERK,2005-05-25T17:43:49.000Z,2005-06-03T17:13:49.000Z,2,delayed
123,CHRISTINE.ROBERTS@email.com,GUYS FALCON,2005-05-25T19:26:42.000Z,2005-05-26T18:41:42.000Z,1,delayed
142,GREG.ROBINS@email.com,WATCH TRACY,2005-05-25T22:43:47.000Z,2005-05-28T23:46:47.000Z,2,borrowed
176,JO.FOWLER@email.com,CRANES RESERVOIR,2005-05-26T02:47:39.000Z,2005-06-01T01:36:39.000Z,2,delayed
186,TIM.CARY@email.com,HALF OUTFIELD,2005-05-26T04:32:52.000Z,2005-06-03T06:19:52.000Z,2,borrowed
203,EDNA.WEST@email.com,ROLLERCOASTER BRINGING,2005-05-26T06:27:57.000Z,2005-06-03T11:52:57.000Z,1,lost
217,JOSEPHINE.GOMEZ@email.com,WASH HEAVENLY,2005-05-26T08:24:26.000Z,2005-05-31T02:24:26.000Z,2,borrowed
231,BRUCE.SCHWARZ@email.com,TEEN APOLLO,2005-05-26T10:31:59.000Z,2005-05-27T06:27:59.000Z,1,lost
243,LANCE.PEMBERTON@email.com,GRAIL FRANKENSTEIN,2005-05-26T12:06:05.000Z,2005-06-03T16:28:05.000Z,2,lost
259,MAURICE.CRAWLEY@email.com,AGENT TRUMAN,2005-05-26T14:32:46.000Z,2005-06-04T14:27:46.000Z,2,returned
301,NAOMI.JENNINGS@email.com,SADDLE ANTITRUST,2005-05-26T20:06:14.000Z,2005-06-01T00:54:14.000Z,2,lost
350,MARGARET.MOORE@email.com,MULAN MOON,2005-05-27T04:01:28.000Z,2005-06-04T04:01:28.000Z,2,returned
355,THEODORE.CULP@email.com,ANTHEM LUKE,2005-05-27T05:15:33.000Z,2005-06-01T01:50:33.000Z,2,lost
372,BEN.EASTER@email.com,TIMBERLAND SKY,2005-05-27T07:13:58.000Z,2005-06-04T02:50:58.000Z,2,returned
377,BEATRICE.ARNOLD@email.com,PAST SUICIDES,2005-05-27T08:04:05.000Z,2005-06-02T02:36:05.000Z,2,borrowed
411,CRAIG.MORRELL@email.com,FIGHT JAWBREAKER,2005-05-27T13:14:14.000Z,2005-06-03T16:39:14.000Z,1,returned
438,DORA.MEDINA@email.com,UNTOUCHABLES SUNRISE,2005-05-27T16:52:34.000Z,2005-06-05T21:23:34.000Z,2,lost
448,STELLA.MORENO@email.com,MOCKINGBIRD HOLLYWOOD,2005-05-27T18:03:08.000Z,2005-06-03T19:28:08.000Z,2,lost
491,ALMA.AUSTIN@email.com,EXORCIST STING,2005-05-27T23:13:35.000Z,2005-05-28T23:11:35.000Z,2,delayed
500,LUCILLE.HOLMES@email.com,WOMEN DORADO,2005-05-28T00:05:25.000Z,2005-05-31T19:04:25.000Z,1,delayed
9,ELLEN.SIMPSON@email.com,MATRIX SNOWMAN,2005-05-24T23:00:40.000Z,2005-05-27T23:22:40.000Z,1,returned
11,APRIL.BURNS@email.com,WHALE BIKINI,2005-05-24T23:09:02.000Z,2005-06-02T19:56:02.000Z,2,delayed
16,STEVEN.CURLEY@email.com,BOOGIE AMELIE,2005-05-24T23:43:11.000Z,2005-05-26T03:42:11.000Z,2,borrowed
19,RONNIE.RICKETTS@email.com,HOLLOW JEOPARDY,2005-05-25T00:17:24.000Z,2005-05-31T05:00:24.000Z,1,delayed
28,CONSTANCE.REID@email.com,THIEF PELICAN,2005-05-25T02:42:37.000Z,2005-05-26T08:26:37.000Z,2,lost
29,MARIE.TURNER@email.com,CHAINSAW UPTOWN,2005-05-25T02:47:12.000Z,2005-05-29T23:31:12.000Z,2,delayed
50,CAROL.GARCIA@email.com,HOPE TOOTSIE,2005-05-25T05:44:53.000Z,2005-05-28T10:28:53.000Z,2,returned
52,EDGAR.RHOADS@email.com,TALENTED HOMICIDE,2005-05-25T05:51:29.000Z,2005-05-31T00:27:29.000Z,2,returned
75,BEN.EASTER@email.com,ROSES TREASURE,2005-05-25T10:13:34.000Z,2005-06-03T11:58:34.000Z,1,lost
95,BRYAN.HARDISON@email.com,ARMAGEDDON LOST,2005-05-25T15:12:52.000Z,2005-06-02T17:55:52.000Z,2,returned
98,CASSANDRA.WALTERS@email.com,PACKER MADIGAN,2005-05-25T15:48:24.000Z,2005-05-27T10:29:24.000Z,2,returned
108,GLENDA.FRAZIER@email.com,REMEMBER DIARY,2005-05-25T17:30:05.000Z,2005-05-30T18:40:05.000Z,1,lost
128,AMANDA.CARTER@email.com,VIDEOTAPE ARSENIC,2005-05-25T20:19:53.000Z,2005-05-29T22:34:53.000Z,1,delayed
140,JUSTIN.NGO@email.com,CHICKEN HELLFIGHTERS,2005-05-25T22:34:22.000Z,2005-05-27T00:10:22.000Z,1,lost
190,JESSIE.MILAM@email.com,SUN CONFESSIONS,2005-05-26T05:11:28.000Z,2005-06-01T08:44:28.000Z,1,lost
202,SHARON.ROBINSON@email.com,CHOCOLAT HARRY,2005-05-26T06:27:36.000Z,2005-06-02T02:52:36.000Z,1,lost
211,BEATRICE.ARNOLD@email.com,SWEET BROTHERHOOD,2005-05-26T07:33:10.000Z,2005-05-28T13:09:10.000Z,1,delayed
212,CHERYL.MURPHY@email.com,COMA HEAD,2005-05-26T07:34:41.000Z,2005-05-30T11:46:41.000Z,2,returned
223,LEON.BOSTIC@email.com,PLUTO OLEANDER,2005-05-26T09:15:23.000Z,2005-05-30T10:43:23.000Z,1,returned
249,GREG.ROBINS@email.com,LORD ARIZONA,2005-05-26T13:19:09.000Z,2005-05-28T16:47:09.000Z,2,returned
253,JEFFERY.PINSON@email.com,PACIFIC AMISTAD,2005-05-26T13:43:14.000Z,2005-05-27T11:21:14.000Z,1,returned
260,MICHELLE.CLARK@email.com,BREAKING HOME,2005-05-26T14:42:20.000Z,2005-05-31T12:21:20.000Z,2,lost
268,TAMMY.SANDERS@email.com,GRAFFITI LOVE,2005-05-26T15:19:08.000Z,2005-05-27T13:35:08.000Z,1,borrowed
287,DONNA.THOMPSON@email.com,SHREK LICENSE,2005-05-26T18:44:54.000Z,2005-06-02T00:10:54.000Z,1,borrowed
346,BETTY.WHITE@email.com,VIDEOTAPE ARSENIC,2005-05-27T03:34:41.000Z,2005-06-05T03:24:41.000Z,2,returned
353,ANGEL.BARCLAY@email.com,SUSPECTS QUILLS,2005-05-27T05:03:39.000Z,2005-06-03T03:39:39.000Z,2,lost
